Metal A,Conc A,Metal B,Conc B,PS,TEOA,DMSO,Max H,Type
Bi,0.6,Mo,0.3,,,,1.1408185292398305,time series
Bi,0.6497727272727272,Mo,0.3,,,,0.1458775584153643,time series
Bi,0.0,Mo,0.40022727272727276,,,,0.0,time series
Bi,0.04977272727272727,Mo,0.40022727272727276,,,,0.23029490392679355,time series
Bi,0.10022727272727272,Mo,0.40022727272727276,,,,0.10485382414097662,time series
Bi,0.15,Mo,0.40022727272727276,,,,0.0,time series
Bi,0.1997727272727273,Mo,0.40022727272727276,,,,0.9626137242110546,time series
Bi,0.25022727272727274,Mo,0.40022727272727276,,,,0.2807643964137819,time series
Bi,0.3,Mo,0.40022727272727276,,,,0.0,time series
Bi,0.34977272727272724,Mo,0.40022727272727276,,,,0.0,time series
Bi,0.40022727272727276,Mo,0.40022727272727276,,,,0.1598251055243641,time series
Bi,0.4997727272727272,Mo,0.40022727272727276,,,,0.20045695300731875,time series
Bi,0.6,Mo,0.40022727272727276,,,,0.6300493759605056,time series
Bi,0.6497727272727272,Mo,0.40022727272727276,,,,0.5602534625036388,time series
Bi,0.0,Mo,0.4997727272727272,,,,0.6651976119577153,time series
Bi,0.04977272727272727,Mo,0.4997727272727272,,,,0.0,time series
Bi,0.10022727272727272,Mo,0.4997727272727272,,,,0.08458479238890025,time series
Bi,0.15,Mo,0.4997727272727272,,,,0.0,time series
Bi,0.1997727272727273,Mo,0.4997727272727272,,,,0.0635100446057314,time series
Bi,0.25022727272727274,Mo,0.4997727272727272,,,,0.12504645115631638,time series
Bi,0.3,Mo,0.4997727272727272,,,,0.28461034659175616,time series
Bi,0.34977272727272724,Mo,0.4997727272727272,,,,0.15993450918803256,time series
Bi,0.40022727272727276,Mo,0.4997727272727272,,,,0.9602635888405864,time series
Bi,0.4997727272727272,Mo,0.4997727272727272,,,,0.37058323862666076,time series
Bi,0.6,Mo,0.4997727272727272,,,,0.07639069156720071,time series
Bi,0.6497727272727272,Mo,0.4997727272727272,,,,0.19186128671693037,time series
Bi,0.0,Mo,0.6,,,,0.8205462957887745,time series
Bi,0.04977272727272727,Mo,0.6,,,,0.4676072119875351,time series
Bi,0.10022727272727272,Mo,0.6,,,,0.09986442066409973,time series
Bi,0.15,Mo,0.6,,,,1.1749925673456691,time series
Bi,0.1997727272727273,Mo,0.6,,,,0.11022967231674277,time series
Bi,0.25022727272727274,Mo,0.6,,,,0.4592254688019373,time series
Bi,0.3,Mo,0.6,,,,2.193655489770847,time series
Bi,0.34977272727272724,Mo,0.6,,,,0.9255363549638858,time series
Bi,0.40022727272727276,Mo,0.6,,,,1.7758306534671437,time series
Bi,0.4997727272727272,Mo,0.6,,,,0.7140422601794691,time series
Bi,0.6,Mo,0.6,,,,2.64237826017939,time series
Bi,0.6497727272727272,Mo,0.6,,,,1.078431384789546,time series
Bi,0.0,Mo,0.6497727272727272,,,,0.969074482334673,time series
Bi,0.04977272727272727,Mo,0.6497727272727272,,,,0.0,time series
Bi,0.10022727272727272,Mo,0.6497727272727272,,,,0.13961641642909536,time series
Bi,0.15,Mo,0.6497727272727272,,,,0.4555736296085648,time series
Bi,0.1997727272727273,Mo,0.6497727272727272,,,,1.5261681627561285,time series
Bi,0.25022727272727274,Mo,0.6497727272727272,,,,0.0,time series
Bi,0.3,Mo,0.6497727272727272,,,,0.270035373673169,time series
Bi,0.34977272727272724,Mo,0.6497727272727272,,,,2.0306616754896143,time series
Bi,0.40022727272727276,Mo,0.6497727272727272,,,,1.5987652491969655,time series
Bi,0.4997727272727272,Mo,0.6497727272727272,,,,0.6281565439988385,time series
Bi,0.6,Mo,0.6497727272727272,,,,0.6636936489721305,time series
Bi,0.6497727272727272,Mo,0.6497727272727272,,,,0.9489993426577212,time series
Bi,0.25022727272727274,Mo,0.3,PS,TEOA,DMSO,3.504827094496406,plate max
Fe,0.0,Mn,0.0,,,,0.9493371896684396,time series
Fe,0.04977272727272727,Mn,0.0,,,,0.8007924199061743,time series
Fe,0.10022727272727272,Mn,0.0,,,,0.9442378588524916,time series
Fe,0.15,Mn,0.0,,,,0.8587137939037415,time series
Fe,0.1997727272727273,Mn,0.0,,,,0.8236275207976106,time series
Fe,0.25022727272727274,Mn,0.0,,,,0.6924628191292693,time series
Fe,0.3,Mn,0.0,,,,0.7658982742107304,time series
Fe,0.34977272727272724,Mn,0.0,,,,0.9130803908179125,time series
Fe,0.40022727272727276,Mn,0.0,,,,0.9621241612989094,time series
Fe,0.4997727272727272,Mn,0.0,,,,0.9737127836490674,time series
Fe,0.6,Mn,0.0,,,,0.8907890879885129,time series
Fe,0.6497727272727272,Mn,0.0,,,,0.9750404910379428,time series
Fe,0.0,Mn,0.10022727272727272,,,,0.4109748885777326,time series
Fe,0.04977272727272727,Mn,0.10022727272727272,,,,0.5572183660539762,time series
Fe,0.10022727272727272,Mn,0.10022727272727272,,,,0.7020107546979805,time series
Fe,0.15,Mn,0.10022727272727272,,,,0.5506598213565245,time series
Fe,0.1997727272727273,Mn,0.10022727272727272,,,,0.5706895789274051,time series
Fe,0.25022727272727274,Mn,0.10022727272727272,,,,1.004287592795727,time series
Fe,0.3,Mn,0.10022727272727272,,,,0.859806926370598,time series
Fe,0.34977272727272724,Mn,0.10022727272727272,,,,0.6999448246009293,time series
Fe,0.40022727272727276,Mn,0.10022727272727272,,,,0.7803169854921498,time series
Fe,0.4997727272727272,Mn,0.10022727272727272,,,,1.0295573280440482,time series
Fe,0.6,Mn,0.10022727272727272,,,,0.8502362543512375,time series
Fe,0.6497727272727272,Mn,0.10022727272727272,,,,0.6183216642809142,time series
Fe,0.0,Mn,0.1997727272727273,,,,0.5770743114038952,time series
Fe,0.04977272727272727,Mn,0.1997727272727273,,,,0.4503635489345404,time series
Fe,0.10022727272727272,Mn,0.1997727272727273,,,,0.5934490170637197,time series
Fe,0.15,Mn,0.1997727272727273,,,,0.6542267911990086,time series
Fe,0.1997727272727273,Mn,0.1997727272727273,,,,0.8245369533826449,time series
Fe,0.25022727272727274,Mn,0.1997727272727273,,,,0.6276919930104763,time series
Fe,0.3,Mn,0.1997727272727273,,,,0.6867593034482969,time series
Fe,0.34977272727272724,Mn,0.1997727272727273,,,,0.47292582481403767,time series
Fe,0.40022727272727276,Mn,0.1997727272727273,,,,0.687281309079647,time series
Fe,0.4997727272727272,Mn,0.1997727272727273,,,,0.605135294714439,time series
Fe,0.6,Mn,0.1997727272727273,,,,0.687799838205763,time series
Fe,0.6497727272727272,Mn,0.1997727272727273,,,,1.5743859966457867,time series
Fe,0.0,Mn,0.3,,,,0.515554620755113,time series
Fe,0.04977272727272727,Mn,0.3,,,,0.41559045810868817,time series
Fe,0.10022727272727272,Mn,0.3,,,,0.38870964005634545,time series
Fe,0.15,Mn,0.3,,,,0.8308815648732831,time series
Fe,0.1997727272727273,Mn,0.3,,,,0.6500172423028574,time series
Fe,0.25022727272727274,Mn,0.3,,,,0.25205418989611794,time series
Fe,0.3,Mn,0.3,,,,0.9807488790664181,time series
Fe,0.34977272727272724,Mn,0.3,,,,0.5115357567563896,time series
Fe,0.40022727272727276,Mn,0.3,,,,0.7213375437243558,time series
Fe,0.4997727272727272,Mn,0.3,,,,0.6208053503042188,time series
Fe,0.6,Mn,0.3,,,,0.8938121511728742,time series
Fe,0.6497727272727272,Mn,0.3,,,,1.2941686103169905,time series
Fe,0.0,Mn,0.40022727272727276,,,,0.4866323504146158,time series
Fe,0.04977272727272727,Mn,0.40022727272727276,,,,0.8283233755523649,time series
Fe,0.10022727272727272,Mn,0.40022727272727276,,,,0.2640186678783842,time series
Fe,0.15,Mn,0.40022727272727276,,,,0.5673212715464516,time series
Fe,0.1997727272727273,Mn,0.40022727272727276,,,,0.4119684006777489,time series
Fe,0.25022727272727274,Mn,0.40022727272727276,,,,0.6079445648039596,time series
Fe,0.3,Mn,0.40022727272727276,,,,0.9359956248515474,time series
Fe,0.34977272727272724,Mn,0.40022727272727276,,,,0.6822231854565292,time series
Fe,0.40022727272727276,Mn,0.40022727272727276,,,,0.7933353173501284,time series
Fe,0.4997727272727272,Mn,0.40022727272727276,,,,0.6532181583441606,time series
Fe,0.6,Mn,0.40022727272727276,,,,1.3604534829382333,time series
Fe,0.6497727272727272,Mn,0.40022727272727276,,,,0.5553039421653528,time series
Fe,0.0,Mn,0.4997727272727272,,,,0.40820985138249777,time series
Fe,0.04977272727272727,Mn,0.4997727272727272,,,,0.7087772107022221,time series
Fe,0.10022727272727272,Mn,0.4997727272727272,,,,0.3175120828759716,time series
Fe,0.15,Mn,0.4997727272727272,,,,0.33806586702589553,time series
Fe,0.1997727272727273,Mn,0.4997727272727272,,,,0.31535024781633275,time series
Fe,0.25022727272727274,Mn,0.4997727272727272,,,,0.8445279200003493,time series
Fe,0.3,Mn,0.4997727272727272,,,,0.6168662981961348,time series
Fe,0.34977272727272724,Mn,0.4997727272727272,,,,0.5622857454201285,time series
Fe,0.40022727272727276,Mn,0.4997727272727272,,,,0.4513323629334457,time series
Fe,0.4997727272727272,Mn,0.4997727272727272,,,,0.6987229794658237,time series
Fe,0.6,Mn,0.4997727272727272,,,,0.5639942660866034,time series
Fe,0.6497727272727272,Mn,0.4997727272727272,,,,0.9294412633473917,time series
Fe,0.0,Mn,0.6,,,,0.618771235987763,time series
Fe,0.04977272727272727,Mn,0.6,,,,0.507587521286214,time series
Fe,0.10022727272727272,Mn,0.6,,,,0.6313690212709862,time series
Fe,0.15,Mn,0.6,,,,0.5145160076032063,time series
Fe,0.1997727272727273,Mn,0.6,,,,0.2304854258848679,time series
Fe,0.25022727272727274,Mn,0.6,,,,1.3591123555640487,time series
Fe,0.3,Mn,0.6,,,,0.42050847299582483,time series
Fe,0.34977272727272724,Mn,0.6,,,,0.9295895085389142,time series
Fe,0.40022727272727276,Mn,0.6,,,,0.6953881903391482,time series
Fe,0.4997727272727272,Mn,0.6,,,,0.8067950262403473,time series
Fe,0.6,Mn,0.6,,,,0.6886463642435485,time series
Fe,0.6497727272727272,Mn,0.6,,,,1.364023765378474,time series
Fe,0.0,Mn,0.6497727272727272,,,,0.9069391027091208,time series
Fe,0.04977272727272727,Mn,0.6497727272727272,,,,0.5489227001587726,time series
Fe,0.10022727272727272,Mn,0.6497727272727272,,,,0.46326358425154884,time series
Fe,0.15,Mn,0.6497727272727272,,,,0.352423743998239,time series
Fe,0.1997727272727273,Mn,0.6497727272727272,,,,0.8603880217177304,time series
Fe,0.25022727272727274,Mn,0.6497727272727272,,,,0.9424428755072446,time series
Fe,0.3,Mn,0.6497727272727272,,,,0.8215990958446087,time series
Fe,0.34977272727272724,Mn,0.6497727272727272,,,,0.696450180926981,time series
Fe,0.40022727272727276,Mn,0.6497727272727272,,,,0.7134854685556488,time series
Fe,0.4997727272727272,Mn,0.6497727272727272,,,,0.7659701402390465,time series
Fe,0.6,Mn,0.6497727272727272,,,,0.5443645245546003,time series
Fe,0.6497727272727272,Mn,0.6497727272727272,,,,0.7255727508608276,time series
Fe,0.6497727272727272,Mn,0.1997727272727273,PS,TEOA,DMSO,1.5743859966457867,plate max
Ir,0.0,Co,0.0,,,,0.7337179183018814,time series
Ir,0.04977272727272727,Co,0.0,,,,0.6254290747744435,time series
Ir,0.10022727272727272,Co,0.0,,,,0.5723414966309223,time series
Ir,0.15,Co,0.0,,,,0.32202564780873333,time series
Ir,0.1997727272727273,Co,0.0,,,,0.3629836029768612,time series
Ir,0.25022727272727274,Co,0.0,,,,0.34846379009527223,time series
Ir,0.3,Co,0.0,,,,0.3330557896323996,time series
Ir,0.34977272727272724,Co,0.0,,,,0.5916282010922259,time series
Ir,0.40022727272727276,Co,0.0,,,,0.39978812108183504,time series
Ir,0.4997727272727272,Co,0.0,,,,0.3729674924251961,time series
Ir,0.6,Co,0.0,,,,0.5650490330351085,time series
Ir,0.6497727272727272,Co,0.0,,,,0.8074731709449976,time series
